ARR11_2	0.0872481
ARR11_3ARY	0.127907
ARR14	0.0104204
ARR14_2	0.0866614
ARR14_3ARY	0.0877548
AT1G77200	0.00406897
AT4G35610	0.0882821
AT5G28300	0.0272709
ATERF1	0.00745766
ATERF1_2	0.0477877
ATHB12	0.014724
ATHB51	0.0407386
BZIP60	0.100327
BZIP60_2	0.0041696
CCA1	0.015717
CCA1_2	0.0215244
DAG2	0.00541052
DDF1	0.0133557
DEAR3	0.00180785
DEAR3_2	0.00293235
DEAR4	0.00255049
DEAR4_2	0.00436385
DOF5.7	0.00247811
DOF5.7_2	0.0346951
DREB2C	0.0396913
DREB2C_2	0.00219312
ERF1	0.00259399
ETT	0.00544142
ETT_2	0.0939566
GATA12	0.073363
GLK1	0.115823
GLK1_2	0.0109248
HSFB2A	0.0727884
HSFB2A_2	0.110186
HSFC1	0.119358
HSFC1_2	0.049654
ICU4	0.0493917
KAN1	0.037123
KAN4	0.199798
KAN4_2	0.0358679
LBD16	0.0263029
MYB111	0.0113
MYB111_2	0.00458404
MYB46	0.00698302
MYB46_2	0.00199836
MYB52	0.0159858
MYB52_2	0.00902545
MYB55	0.0050726
MYB55_2	0.00151639
MYB59	0.0134784
MYC2	0.0436923
MYC3	0.0327855
MYC4	0.0157753
ORA47	0.00446671
ORA47_2	0.00369179
PIF3	0.0281663
PIF4	0.0519178
PIF5	0.0400024
RAP2.3	0.00733517
RAP2.3_2	0.00440605
RAP2.3_3ARY	0.00283058
RAP2.6	0.00602089
RAP2.6_2	0.00670013
RAP2.6_3ARY	0.00946486
REM1	0.0133034
REM1_2	0.00972523
RRTF1	0.00688757
RRTF1_2	0.00368026
RRTF1_3ARY	0.00379259
RVE1	0.0147535
RVE1_2	0.0130597
SPL1	0.223425
SPL1_2	0.0530263
SPL7	0.0545422
STY1	0.123631
STY1_2	0.185782
TCP15	0.00195324
TCP16	0.00203558
TCP23	0.00195503
TGA2	0.147942
TGA2_2	0.0150282
TOE1	0.0201538
TOE1_2	0.0381649
TOE1_3ARY	0.0212059
TOE2	0.0250107
TOE2_2	0.0340481
TOE2_3ARY	0.0270491
WOX13	0.00908684
WOX13_2	0.18819
WRKY12	0.00333311
WRKY18	0.00499023
WRKY38	0.0032929
WRKY45	0.0032217
YAB1	0.0267868
YAB5	0.0329533
ZAT14	0.250898
ZAT18	0.21043
ZAT2	0.0787872
ZAT6	0.0355521
AHL12	0.153238
